datetime,연,월,일,시간,요일,주말,공휴일,외국인,우대권,일반
2024-03-03 16:00:00,2024,3,3,16,6,1,0,26.0,312.0,5107.0
2024-03-03 17:00:00,2024,3,3,17,6,1,0,10.0,234.0,5318.0
2024-03-03 18:00:00,2024,3,3,18,6,1,0,20.0,206.0,4946.0
2024-03-03 19:00:00,2024,3,3,19,6,1,0,10.0,175.0,4081.0
2024-03-03 20:00:00,2024,3,3,20,6,1,0,18.0,139.0,3992.0
2024-03-03 21:00:00,2024,3,3,21,6,1,0,4.0,86.0,3982.0
2024-03-03 22:00:00,2024,3,3,22,6,1,0,6.0,56.0,3392.0
2024-03-03 23:00:00,2024,3,3,23,6,1,0,0.0,35.0,1426.0
2024-03-04 00:00:00,2024,3,4,0,0,0,0,0.0,0.0,0.0
2024-03-04 05:00:00,2024,3,4,5,0,0,0,0.0,277.0,449.0
2024-03-04 06:00:00,2024,3,4,6,0,0,0,0.0,589.0,2510.0
2024-03-04 07:00:00,2024,3,4,7,0,0,0,0.0,447.0,8654.0
2024-03-04 08:00:00,2024,3,4,8,0,0,0,0.0,589.0,16325.0
2024-03-04 09:00:00,2024,3,4,9,0,0,0,6.0,824.0,14710.0
2024-03-04 10:00:00,2024,3,4,10,0,0,0,9.0,822.0,6860.0
2024-03-04 11:00:00,2024,3,4,11,0,0,0,10.0,926.0,4840.0
2024-03-04 12:00:00,2024,3,4,12,0,0,0,12.0,900.0,5249.0
2024-03-04 13:00:00,2024,3,4,13,0,0,0,22.0,995.0,5992.0
2024-03-04 14:00:00,2024,3,4,14,0,0,0,19.0,1221.0,5953.0
2024-03-04 15:00:00,2024,3,4,15,0,0,0,15.0,1340.0,6404.0
2024-03-04 16:00:00,2024,3,4,16,0,0,0,17.0,1116.0,7782.0
2024-03-04 17:00:00,2024,3,4,17,0,0,0,24.0,881.0,12784.0
2024-03-04 18:00:00,2024,3,4,18,0,0,0,23.0,602.0,19065.0
2024-03-04 19:00:00,2024,3,4,19,0,0,0,11.0,412.0,12552.0
2024-03-04 20:00:00,2024,3,4,20,0,0,0,7.0,377.0,8208.0
2024-03-04 21:00:00,2024,3,4,21,0,0,0,11.0,242.0,7850.0
2024-03-04 22:00:00,2024,3,4,22,0,0,0,4.0,128.0,5978.0
2024-03-04 23:00:00,2024,3,4,23,0,0,0,0.0,58.0,2422.0
2024-03-05 00:00:00,2024,3,5,0,1,0,0,0.0,8.0,501.0
2024-03-05 05:00:00,2024,3,5,5,1,0,0,0.0,287.0,440.0
2024-03-05 06:00:00,2024,3,5,6,1,0,0,0.0,591.0,2489.0
2024-03-05 07:00:00,2024,3,5,7,1,0,0,0.0,465.0,9033.0
2024-03-05 08:00:00,2024,3,5,8,1,0,0,1.0,564.0,16903.0
2024-03-05 09:00:00,2024,3,5,9,1,0,0,0.0,784.0,15218.0
2024-03-05 10:00:00,2024,3,5,10,1,0,0,15.0,884.0,6837.0
2024-03-05 11:00:00,2024,3,5,11,1,0,0,14.0,928.0,5077.0
2024-03-05 12:00:00,2024,3,5,12,1,0,0,20.0,886.0,5083.0
2024-03-05 13:00:00,2024,3,5,13,1,0,0,14.0,998.0,6145.0
2024-03-05 14:00:00,2024,3,5,14,1,0,0,30.0,1134.0,5963.0
2024-03-05 15:00:00,2024,3,5,15,1,0,0,13.0,1416.0,6580.0
2024-03-05 16:00:00,2024,3,5,16,1,0,0,25.0,1136.0,8201.0
2024-03-05 17:00:00,2024,3,5,17,1,0,0,25.0,825.0,12979.0
2024-03-05 18:00:00,2024,3,5,18,1,0,0,15.0,626.0,19911.0
2024-03-05 19:00:00,2024,3,5,19,1,0,0,27.0,443.0,12663.0
2024-03-05 20:00:00,2024,3,5,20,1,0,0,4.0,322.0,8465.0
2024-03-05 21:00:00,2024,3,5,21,1,0,0,13.0,346.0,8694.0
2024-03-05 22:00:00,2024,3,5,22,1,0,0,6.0,149.0,6908.0
2024-03-05 23:00:00,2024,3,5,23,1,0,0,6.0,41.0,2762.0
2024-03-06 00:00:00,2024,3,6,0,2,0,0,2.0,12.0,638.0
2024-03-06 05:00:00,2024,3,6,5,2,0,0,0.0,305.0,476.0
2024-03-06 06:00:00,2024,3,6,6,2,0,0,0.0,605.0,2465.0
2024-03-06 07:00:00,2024,3,6,7,2,0,0,1.0,419.0,8536.0
2024-03-06 08:00:00,2024,3,6,8,2,0,0,2.0,581.0,16970.0
2024-03-06 09:00:00,2024,3,6,9,2,0,0,7.0,803.0,14815.0
2024-03-06 10:00:00,2024,3,6,10,2,0,0,5.0,850.0,6962.0
2024-03-06 11:00:00,2024,3,6,11,2,0,0,10.0,937.0,5045.0
2024-03-06 12:00:00,2024,3,6,12,2,0,0,15.0,867.0,5069.0
2024-03-06 13:00:00,2024,3,6,13,2,0,0,17.0,845.0,6008.0
2024-03-06 14:00:00,2024,3,6,14,2,0,0,23.0,1146.0,5933.0
2024-03-06 15:00:00,2024,3,6,15,2,0,0,17.0,1272.0,6788.0
2024-03-06 16:00:00,2024,3,6,16,2,0,0,21.0,1054.0,8383.0
2024-03-06 17:00:00,2024,3,6,17,2,0,0,5.0,809.0,13743.0
2024-03-06 18:00:00,2024,3,6,18,2,0,0,27.0,590.0,19726.0
2024-03-06 19:00:00,2024,3,6,19,2,0,0,22.0,375.0,12513.0
2024-03-06 20:00:00,2024,3,6,20,2,0,0,26.0,343.0,8353.0
2024-03-06 21:00:00,2024,3,6,21,2,0,0,7.0,295.0,8992.0
2024-03-06 22:00:00,2024,3,6,22,2,0,0,6.0,156.0,7335.0
2024-03-06 23:00:00,2024,3,6,23,2,0,0,6.0,52.0,3244.0
2024-03-07 00:00:00,2024,3,7,0,3,0,0,1.0,17.0,735.0
2024-03-07 05:00:00,2024,3,7,5,3,0,0,0.0,306.0,491.0
2024-03-07 06:00:00,2024,3,7,6,3,0,0,0.0,586.0,2360.0
2024-03-07 07:00:00,2024,3,7,7,3,0,0,2.0,453.0,8865.0
2024-03-07 08:00:00,2024,3,7,8,3,0,0,1.0,531.0,16234.0
2024-03-07 09:00:00,2024,3,7,9,3,0,0,11.0,798.0,14892.0
2024-03-07 10:00:00,2024,3,7,10,3,0,0,11.0,833.0,7359.0
2024-03-07 11:00:00,2024,3,7,11,3,0,0,23.0,891.0,4992.0
2024-03-07 12:00:00,2024,3,7,12,3,0,0,21.0,875.0,5161.0
2024-03-07 13:00:00,2024,3,7,13,3,0,0,35.0,960.0,6447.0
2024-03-07 14:00:00,2024,3,7,14,3,0,0,22.0,1221.0,6030.0
2024-03-07 15:00:00,2024,3,7,15,3,0,0,16.0,1297.0,6900.0
2024-03-07 16:00:00,2024,3,7,16,3,0,0,32.0,1073.0,8729.0
2024-03-07 17:00:00,2024,3,7,17,3,0,0,22.0,921.0,14110.0
2024-03-07 18:00:00,2024,3,7,18,3,0,0,32.0,648.0,20116.0
2024-03-07 19:00:00,2024,3,7,19,3,0,0,32.0,420.0,13074.0
2024-03-07 20:00:00,2024,3,7,20,3,0,0,10.0,392.0,8697.0
2024-03-07 21:00:00,2024,3,7,21,3,0,0,12.0,297.0,9366.0
2024-03-07 22:00:00,2024,3,7,22,3,0,0,10.0,141.0,7873.0
2024-03-07 23:00:00,2024,3,7,23,3,0,0,5.0,59.0,3546.0
2024-03-08 00:00:00,2024,3,8,0,4,0,0,6.0,16.0,878.0
2024-03-08 05:00:00,2024,3,8,5,4,0,0,0.0,311.0,472.0
2024-03-08 06:00:00,2024,3,8,6,4,0,0,0.0,570.0,2186.0
2024-03-08 07:00:00,2024,3,8,7,4,0,0,1.0,442.0,8560.0
2024-03-08 08:00:00,2024,3,8,8,4,0,0,0.0,553.0,16150.0
2024-03-08 09:00:00,2024,3,8,9,4,0,0,8.0,653.0,14458.0
2024-03-08 10:00:00,2024,3,8,10,4,0,0,21.0,788.0,7193.0
2024-03-08 11:00:00,2024,3,8,11,4,0,0,24.0,883.0,5715.0
2024-03-08 12:00:00,2024,3,8,12,4,0,0,23.0,867.0,5951.0
2024-03-08 13:00:00,2024,3,8,13,4,0,0,22.0,873.0,6838.0
2024-03-08 14:00:00,2024,3,8,14,4,0,0,36.0,1172.0,7155.0
2024-03-08 15:00:00,2024,3,8,15,4,0,0,34.0,1325.0,8086.0
2024-03-08 16:00:00,2024,3,8,16,4,0,0,36.0,1094.0,10327.0
2024-03-08 17:00:00,2024,3,8,17,4,0,0,33.0,917.0,15717.0
2024-03-08 18:00:00,2024,3,8,18,4,0,0,53.0,626.0,22643.0
2024-03-08 19:00:00,2024,3,8,19,4,0,0,24.0,467.0,14475.0
2024-03-08 20:00:00,2024,3,8,20,4,0,0,27.0,361.0,8463.0
2024-03-08 21:00:00,2024,3,8,21,4,0,0,17.0,278.0,8924.0
2024-03-08 22:00:00,2024,3,8,22,4,0,0,15.0,183.0,9012.0
2024-03-08 23:00:00,2024,3,8,23,4,0,0,8.0,66.0,5370.0
2024-03-09 00:00:00,2024,3,9,0,5,1,0,3.0,15.0,1499.0
2024-03-09 05:00:00,2024,3,9,5,5,1,0,0.0,172.0,425.0
2024-03-09 06:00:00,2024,3,9,6,5,1,0,0.0,421.0,1150.0
2024-03-09 07:00:00,2024,3,9,7,5,1,0,1.0,236.0,1502.0
2024-03-09 08:00:00,2024,3,9,8,5,1,0,2.0,313.0,3798.0
2024-03-09 09:00:00,2024,3,9,9,5,1,0,5.0,408.0,7510.0
2024-03-09 10:00:00,2024,3,9,10,5,1,0,17.0,511.0,6300.0
2024-03-09 11:00:00,2024,3,9,11,5,1,0,11.0,625.0,7168.0
2024-03-09 12:00:00,2024,3,9,12,5,1,0,36.0,591.0,8357.0
2024-03-09 13:00:00,2024,3,9,13,5,1,0,24.0,572.0,9676.0
2024-03-09 14:00:00,2024,3,9,14,5,1,0,33.0,594.0,9090.0
2024-03-09 15:00:00,2024,3,9,15,5,1,0,27.0,599.0,9343.0
2024-03-09 16:00:00,2024,3,9,16,5,1,0,30.0,592.0,10050.0
2024-03-09 17:00:00,2024,3,9,17,5,1,0,17.0,507.0,11335.0
2024-03-09 18:00:00,2024,3,9,18,5,1,0,19.0,335.0,9167.0
2024-03-09 19:00:00,2024,3,9,19,5,1,0,27.0,269.0,6308.0
2024-03-09 20:00:00,2024,3,9,20,5,1,0,17.0,289.0,6191.0
2024-03-09 21:00:00,2024,3,9,21,5,1,0,18.0,195.0,6726.0
2024-03-09 22:00:00,2024,3,9,22,5,1,0,5.0,112.0,6436.0
2024-03-09 23:00:00,2024,3,9,23,5,1,0,4.0,51.0,3764.0
2024-03-10 00:00:00,2024,3,10,0,6,1,0,0.0,0.0,1.0
2024-03-10 05:00:00,2024,3,10,5,6,1,0,0.0,70.0,374.0
2024-03-10 06:00:00,2024,3,10,6,6,1,0,1.0,279.0,651.0
2024-03-10 07:00:00,2024,3,10,7,6,1,0,0.0,156.0,862.0
2024-03-10 08:00:00,2024,3,10,8,6,1,0,0.0,157.0,1556.0
2024-03-10 09:00:00,2024,3,10,9,6,1,0,2.0,284.0,2919.0
2024-03-10 10:00:00,2024,3,10,10,6,1,0,6.0,286.0,2667.0
2024-03-10 11:00:00,2024,3,10,11,6,1,0,15.0,261.0,3394.0
2024-03-10 12:00:00,2024,3,10,12,6,1,0,18.0,260.0,4521.0
2024-03-10 13:00:00,2024,3,10,13,6,1,0,30.0,338.0,5194.0
2024-03-10 14:00:00,2024,3,10,14,6,1,0,14.0,335.0,5065.0
2024-03-10 15:00:00,2024,3,10,15,6,1,0,15.0,360.0,5041.0
2024-03-10 16:00:00,2024,3,10,16,6,1,0,30.0,304.0,5762.0
2024-03-10 17:00:00,2024,3,10,17,6,1,0,31.0,234.0,6287.0
2024-03-10 18:00:00,2024,3,10,18,6,1,0,21.0,217.0,5542.0
2024-03-10 19:00:00,2024,3,10,19,6,1,0,17.0,157.0,4593.0
2024-03-10 20:00:00,2024,3,10,20,6,1,0,13.0,139.0,4681.0
2024-03-10 21:00:00,2024,3,10,21,6,1,0,14.0,106.0,4463.0
2024-03-10 22:00:00,2024,3,10,22,6,1,0,9.0,70.0,3663.0
2024-03-10 23:00:00,2024,3,10,23,6,1,0,5.0,42.0,1725.0
2024-03-11 00:00:00,2024,3,11,0,0,0,0,0.0,0.0,0.0
2024-03-11 05:00:00,2024,3,11,5,0,0,0,0.0,286.0,394.0
2024-03-11 06:00:00,2024,3,11,6,0,0,0,0.0,591.0,2341.0
2024-03-11 07:00:00,2024,3,11,7,0,0,0,1.0,456.0,8509.0
2024-03-11 08:00:00,2024,3,11,8,0,0,0,6.0,616.0,16787.0
2024-03-11 09:00:00,2024,3,11,9,0,0,0,13.0,814.0,15624.0
2024-03-11 10:00:00,2024,3,11,10,0,0,0,18.0,906.0,6989.0
2024-03-11 11:00:00,2024,3,11,11,0,0,0,30.0,956.0,4841.0
2024-03-11 12:00:00,2024,3,11,12,0,0,0,13.0,854.0,4989.0
2024-03-11 13:00:00,2024,3,11,13,0,0,0,24.0,989.0,5958.0
2024-03-11 14:00:00,2024,3,11,14,0,0,0,31.0,1180.0,5819.0
2024-03-11 15:00:00,2024,3,11,15,0,0,0,39.0,1299.0,6374.0
2024-03-11 16:00:00,2024,3,11,16,0,0,0,36.0,1099.0,7579.0
2024-03-11 17:00:00,2024,3,11,17,0,0,0,27.0,885.0,13012.0
2024-03-11 18:00:00,2024,3,11,18,0,0,0,23.0,646.0,20010.0
2024-03-11 19:00:00,2024,3,11,19,0,0,0,22.0,405.0,12442.0
2024-03-11 20:00:00,2024,3,11,20,0,0,0,21.0,356.0,8333.0
2024-03-11 21:00:00,2024,3,11,21,0,0,0,7.0,264.0,8499.0
2024-03-11 22:00:00,2024,3,11,22,0,0,0,9.0,133.0,6477.0
2024-03-11 23:00:00,2024,3,11,23,0,0,0,3.0,41.0,2597.0
2024-03-12 00:00:00,2024,3,12,0,1,0,0,7.0,10.0,638.0
2024-03-12 05:00:00,2024,3,12,5,1,0,0,0.0,307.0,446.0
2024-03-12 06:00:00,2024,3,12,6,1,0,0,0.0,568.0,2403.0
2024-03-12 07:00:00,2024,3,12,7,1,0,0,2.0,456.0,8819.0
2024-03-12 08:00:00,2024,3,12,8,1,0,0,1.0,555.0,16575.0
2024-03-12 09:00:00,2024,3,12,9,1,0,0,6.0,823.0,15288.0
2024-03-12 10:00:00,2024,3,12,10,1,0,0,21.0,811.0,7476.0
2024-03-12 11:00:00,2024,3,12,11,1,0,0,16.0,961.0,5435.0
2024-03-12 12:00:00,2024,3,12,12,1,0,0,16.0,853.0,5027.0
2024-03-12 13:00:00,2024,3,12,13,1,0,0,23.0,920.0,6131.0
2024-03-12 14:00:00,2024,3,12,14,1,0,0,25.0,1207.0,5744.0
2024-03-12 15:00:00,2024,3,12,15,1,0,0,27.0,1337.0,6546.0
2024-03-12 16:00:00,2024,3,12,16,1,0,0,32.0,1017.0,7910.0
2024-03-12 17:00:00,2024,3,12,17,1,0,0,36.0,885.0,13622.0
2024-03-12 18:00:00,2024,3,12,18,1,0,0,41.0,560.0,20079.0
2024-03-12 19:00:00,2024,3,12,19,1,0,0,30.0,364.0,12771.0
2024-03-12 20:00:00,2024,3,12,20,1,0,0,14.0,364.0,8477.0
2024-03-12 21:00:00,2024,3,12,21,1,0,0,21.0,274.0,9036.0
2024-03-12 22:00:00,2024,3,12,22,1,0,0,7.0,156.0,6922.0
2024-03-12 23:00:00,2024,3,12,23,1,0,0,2.0,46.0,2962.0
2024-03-13 00:00:00,2024,3,13,0,2,0,0,2.0,16.0,793.0
2024-03-13 05:00:00,2024,3,13,5,2,0,0,0.0,310.0,475.0
2024-03-13 06:00:00,2024,3,13,6,2,0,0,0.0,587.0,2422.0
2024-03-13 07:00:00,2024,3,13,7,2,0,0,2.0,460.0,8683.0
2024-03-13 08:00:00,2024,3,13,8,2,0,0,4.0,571.0,16784.0
2024-03-13 09:00:00,2024,3,13,9,2,0,0,11.0,829.0,14788.0
2024-03-13 10:00:00,2024,3,13,10,2,0,0,25.0,793.0,7028.0
2024-03-13 11:00:00,2024,3,13,11,2,0,0,13.0,971.0,5035.0
2024-03-13 12:00:00,2024,3,13,12,2,0,0,12.0,848.0,5190.0
2024-03-13 13:00:00,2024,3,13,13,2,0,0,15.0,989.0,6227.0
2024-03-13 14:00:00,2024,3,13,14,2,0,0,23.0,1283.0,6110.0
2024-03-13 15:00:00,2024,3,13,15,2,0,0,30.0,1277.0,6670.0
2024-03-13 16:00:00,2024,3,13,16,2,0,0,34.0,1035.0,8365.0
2024-03-13 17:00:00,2024,3,13,17,2,0,0,42.0,881.0,13827.0
2024-03-13 18:00:00,2024,3,13,18,2,0,0,15.0,638.0,20154.0
2024-03-13 19:00:00,2024,3,13,19,2,0,0,35.0,388.0,12479.0
2024-03-13 20:00:00,2024,3,13,20,2,0,0,8.0,377.0,8346.0
2024-03-13 21:00:00,2024,3,13,21,2,0,0,7.0,284.0,9502.0
2024-03-13 22:00:00,2024,3,13,22,2,0,0,4.0,164.0,7607.0
2024-03-13 23:00:00,2024,3,13,23,2,0,0,3.0,43.0,3207.0
2024-03-14 00:00:00,2024,3,14,0,3,0,0,3.0,13.0,784.0
2024-03-14 05:00:00,2024,3,14,5,3,0,0,0.0,285.0,466.0
2024-03-14 06:00:00,2024,3,14,6,3,0,0,0.0,584.0,2145.0
2024-03-14 07:00:00,2024,3,14,7,3,0,0,2.0,484.0,8674.0
2024-03-14 08:00:00,2024,3,14,8,3,0,0,3.0,501.0,16631.0
2024-03-14 09:00:00,2024,3,14,9,3,0,0,5.0,727.0,14769.0
2024-03-14 10:00:00,2024,3,14,10,3,0,0,25.0,801.0,6878.0
2024-03-14 11:00:00,2024,3,14,11,3,0,0,20.0,940.0,5034.0
2024-03-14 12:00:00,2024,3,14,12,3,0,0,30.0,818.0,5320.0
2024-03-14 13:00:00,2024,3,14,13,3,0,0,38.0,960.0,6178.0
2024-03-14 14:00:00,2024,3,14,14,3,0,0,42.0,1133.0,5880.0
2024-03-14 15:00:00,2024,3,14,15,3,0,0,23.0,1358.0,7002.0
2024-03-14 16:00:00,2024,3,14,16,3,0,0,32.0,1020.0,8340.0
2024-03-14 17:00:00,2024,3,14,17,3,0,0,29.0,859.0,13755.0
2024-03-14 18:00:00,2024,3,14,18,3,0,0,27.0,659.0,20381.0
2024-03-14 19:00:00,2024,3,14,19,3,0,0,29.0,449.0,12860.0
2024-03-14 20:00:00,2024,3,14,20,3,0,0,38.0,340.0,8777.0
2024-03-14 21:00:00,2024,3,14,21,3,0,0,19.0,317.0,9401.0
2024-03-14 22:00:00,2024,3,14,22,3,0,0,19.0,167.0,7928.0
2024-03-14 23:00:00,2024,3,14,23,3,0,0,6.0,70.0,3644.0
2024-03-15 00:00:00,2024,3,15,0,4,0,0,2.0,20.0,971.0
2024-03-15 05:00:00,2024,3,15,5,4,0,0,1.0,301.0,510.0
2024-03-15 06:00:00,2024,3,15,6,4,0,0,0.0,578.0,2280.0
2024-03-15 07:00:00,2024,3,15,7,4,0,0,1.0,446.0,8035.0
2024-03-15 08:00:00,2024,3,15,8,4,0,0,2.0,549.0,15657.0
2024-03-15 09:00:00,2024,3,15,9,4,0,0,14.0,739.0,14390.0
2024-03-15 10:00:00,2024,3,15,10,4,0,0,21.0,876.0,7264.0
2024-03-15 11:00:00,2024,3,15,11,4,0,0,32.0,858.0,5454.0
2024-03-15 12:00:00,2024,3,15,12,4,0,0,18.0,863.0,6191.0
2024-03-15 13:00:00,2024,3,15,13,4,0,0,43.0,907.0,7112.0
2024-03-15 14:00:00,2024,3,15,14,4,0,0,41.0,1256.0,6944.0
2024-03-15 15:00:00,2024,3,15,15,4,0,0,26.0,1297.0,8276.0
2024-03-15 16:00:00,2024,3,15,16,4,0,0,32.0,1029.0,10163.0
2024-03-15 17:00:00,2024,3,15,17,4,0,0,20.0,875.0,15455.0
2024-03-15 18:00:00,2024,3,15,18,4,0,0,36.0,581.0,22609.0
2024-03-15 19:00:00,2024,3,15,19,4,0,0,29.0,419.0,14342.0
2024-03-15 20:00:00,2024,3,15,20,4,0,0,15.0,362.0,8477.0
2024-03-15 21:00:00,2024,3,15,21,4,0,0,32.0,308.0,8976.0
2024-03-15 22:00:00,2024,3,15,22,4,0,0,17.0,184.0,8842.0
2024-03-15 23:00:00,2024,3,15,23,4,0,0,22.0,72.0,5467.0
2024-03-16 00:00:00,2024,3,16,0,5,1,0,3.0,22.0,1517.0
2024-03-16 05:00:00,2024,3,16,5,5,1,0,0.0,189.0,408.0
2024-03-16 06:00:00,2024,3,16,6,5,1,0,0.0,404.0,1107.0
2024-03-16 07:00:00,2024,3,16,7,5,1,0,6.0,248.0,1572.0
2024-03-16 08:00:00,2024,3,16,8,5,1,0,0.0,279.0,3754.0
2024-03-16 09:00:00,2024,3,16,9,5,1,0,1.0,453.0,7320.0
2024-03-16 10:00:00,2024,3,16,10,5,1,0,21.0,490.0,6161.0
2024-03-16 11:00:00,2024,3,16,11,5,1,0,30.0,681.0,7024.0
2024-03-16 12:00:00,2024,3,16,12,5,1,0,32.0,653.0,8843.0
2024-03-16 13:00:00,2024,3,16,13,5,1,0,49.0,584.0,9560.0
2024-03-16 14:00:00,2024,3,16,14,5,1,0,34.0,572.0,9442.0
2024-03-16 15:00:00,2024,3,16,15,5,1,0,21.0,571.0,9553.0
2024-03-16 16:00:00,2024,3,16,16,5,1,0,54.0,635.0,10749.0
2024-03-16 17:00:00,2024,3,16,17,5,1,0,34.0,446.0,11489.0
2024-03-16 18:00:00,2024,3,16,18,5,1,0,27.0,393.0,9438.0
2024-03-16 19:00:00,2024,3,16,19,5,1,0,36.0,268.0,5897.0
2024-03-16 20:00:00,2024,3,16,20,5,1,0,28.0,232.0,6006.0
2024-03-16 21:00:00,2024,3,16,21,5,1,0,12.0,187.0,6863.0
2024-03-16 22:00:00,2024,3,16,22,5,1,0,8.0,116.0,6633.0
2024-03-16 23:00:00,2024,3,16,23,5,1,0,11.0,45.0,3774.0
2024-03-17 00:00:00,2024,3,17,0,6,1,0,1.0,4.0,163.0
2024-03-17 05:00:00,2024,3,17,5,6,1,0,0.0,79.0,370.0
2024-03-17 06:00:00,2024,3,17,6,6,1,0,1.0,246.0,1013.0
2024-03-17 07:00:00,2024,3,17,7,6,1,0,0.0,181.0,1005.0
2024-03-17 08:00:00,2024,3,17,8,6,1,0,2.0,184.0,1646.0
2024-03-17 09:00:00,2024,3,17,9,6,1,0,4.0,288.0,3283.0
2024-03-17 10:00:00,2024,3,17,10,6,1,0,17.0,325.0,3142.0
2024-03-17 11:00:00,2024,3,17,11,6,1,0,18.0,265.0,3612.0
2024-03-17 12:00:00,2024,3,17,12,6,1,0,18.0,296.0,5106.0
2024-03-17 13:00:00,2024,3,17,13,6,1,0,23.0,342.0,5549.0
2024-03-17 14:00:00,2024,3,17,14,6,1,0,41.0,360.0,5270.0
2024-03-17 15:00:00,2024,3,17,15,6,1,0,29.0,354.0,5333.0
2024-03-17 16:00:00,2024,3,17,16,6,1,0,31.0,311.0,5923.0
2024-03-17 17:00:00,2024,3,17,17,6,1,0,17.0,234.0,6510.0
2024-03-17 18:00:00,2024,3,17,18,6,1,0,23.0,229.0,5802.0
2024-03-17 19:00:00,2024,3,17,19,6,1,0,19.0,163.0,4645.0
2024-03-17 20:00:00,2024,3,17,20,6,1,0,17.0,156.0,4661.0
2024-03-17 21:00:00,2024,3,17,21,6,1,0,14.0,116.0,4516.0
2024-03-17 22:00:00,2024,3,17,22,6,1,0,9.0,57.0,3937.0
2024-03-17 23:00:00,2024,3,17,23,6,1,0,2.0,20.0,1669.0
2024-03-18 00:00:00,2024,3,18,0,0,0,0,0.0,0.0,1.0
2024-03-18 05:00:00,2024,3,18,5,0,0,0,0.0,269.0,447.0
2024-03-18 06:00:00,2024,3,18,6,0,0,0,0.0,605.0,2372.0
2024-03-18 07:00:00,2024,3,18,7,0,0,0,1.0,448.0,8883.0
2024-03-18 08:00:00,2024,3,18,8,0,0,0,2.0,590.0,16766.0
2024-03-18 09:00:00,2024,3,18,9,0,0,0,5.0,778.0,15102.0
2024-03-18 10:00:00,2024,3,18,10,0,0,0,22.0,887.0,7346.0
2024-03-18 11:00:00,2024,3,18,11,0,0,0,23.0,950.0,5094.0
2024-03-18 12:00:00,2024,3,18,12,0,0,0,21.0,886.0,5159.0
2024-03-18 13:00:00,2024,3,18,13,0,0,0,34.0,1008.0,6221.0
2024-03-18 14:00:00,2024,3,18,14,0,0,0,24.0,1188.0,5907.0
2024-03-18 15:00:00,2024,3,18,15,0,0,0,37.0,1413.0,6496.0
2024-03-18 16:00:00,2024,3,18,16,0,0,0,26.0,1086.0,8290.0
2024-03-18 17:00:00,2024,3,18,17,0,0,0,29.0,921.0,13259.0
2024-03-18 18:00:00,2024,3,18,18,0,0,0,20.0,667.0,19697.0
2024-03-18 19:00:00,2024,3,18,19,0,0,0,30.0,405.0,12704.0
2024-03-18 20:00:00,2024,3,18,20,0,0,0,25.0,398.0,8070.0
2024-03-18 21:00:00,2024,3,18,21,0,0,0,15.0,253.0,8419.0
2024-03-18 22:00:00,2024,3,18,22,0,0,0,7.0,146.0,6616.0
2024-03-18 23:00:00,2024,3,18,23,0,0,0,2.0,51.0,2590.0
2024-03-19 00:00:00,2024,3,19,0,1,0,0,0.0,16.0,655.0
2024-03-19 05:00:00,2024,3,19,5,1,0,0,0.0,301.0,428.0
2024-03-19 06:00:00,2024,3,19,6,1,0,0,0.0,591.0,2391.0
2024-03-19 07:00:00,2024,3,19,7,1,0,0,3.0,439.0,8422.0
2024-03-19 08:00:00,2024,3,19,8,1,0,0,0.0,538.0,15527.0
2024-03-19 09:00:00,2024,3,19,9,1,0,0,3.0,804.0,14954.0
2024-03-19 10:00:00,2024,3,19,10,1,0,0,14.0,872.0,7934.0
2024-03-19 11:00:00,2024,3,19,11,1,0,0,22.0,976.0,5707.0
2024-03-19 12:00:00,2024,3,19,12,1,0,0,34.0,958.0,5347.0
2024-03-19 13:00:00,2024,3,19,13,1,0,0,28.0,1039.0,6422.0
2024-03-19 14:00:00,2024,3,19,14,1,0,0,25.0,1270.0,5733.0
2024-03-19 15:00:00,2024,3,19,15,1,0,0,29.0,1367.0,6626.0
2024-03-19 16:00:00,2024,3,19,16,1,0,0,49.0,1121.0,7983.0
2024-03-19 17:00:00,2024,3,19,17,1,0,0,36.0,921.0,13409.0
2024-03-19 18:00:00,2024,3,19,18,1,0,0,41.0,724.0,20538.0
2024-03-19 19:00:00,2024,3,19,19,1,0,0,9.0,420.0,12777.0
2024-03-19 20:00:00,2024,3,19,20,1,0,0,13.0,414.0,8644.0
2024-03-19 21:00:00,2024,3,19,21,1,0,0,19.0,331.0,9162.0
2024-03-19 22:00:00,2024,3,19,22,1,0,0,9.0,160.0,7090.0
2024-03-19 23:00:00,2024,3,19,23,1,0,0,3.0,48.0,2948.0
2024-03-20 00:00:00,2024,3,20,0,2,0,0,1.0,11.0,744.0
2024-03-20 05:00:00,2024,3,20,5,2,0,0,0.0,290.0,462.0
2024-03-20 06:00:00,2024,3,20,6,2,0,0,0.0,612.0,2448.0
2024-03-20 07:00:00,2024,3,20,7,2,0,0,0.0,440.0,9055.0
2024-03-20 08:00:00,2024,3,20,8,2,0,0,0.0,555.0,16164.0
2024-03-20 09:00:00,2024,3,20,9,2,0,0,8.0,739.0,14872.0
2024-03-20 10:00:00,2024,3,20,10,2,0,0,9.0,801.0,6821.0
2024-03-20 11:00:00,2024,3,20,11,2,0,0,17.0,966.0,5242.0
2024-03-20 12:00:00,2024,3,20,12,2,0,0,28.0,862.0,5180.0
2024-03-20 13:00:00,2024,3,20,13,2,0,0,26.0,988.0,6362.0
2024-03-20 14:00:00,2024,3,20,14,2,0,0,15.0,1137.0,5939.0
2024-03-20 15:00:00,2024,3,20,15,2,0,0,18.0,1287.0,6589.0
