datetime,연,월,일,시간,요일,주말,공휴일,10대,20대,30대,40대,50대 이상,우대권,외국인
2022-09-21 19:00:00,2022,9,21,19,2,0,0,426,2092,5192,3708,799,409,25
2022-09-21 20:00:00,2022,9,21,20,2,0,0,590,1383,2796,1613,903,309,6
2022-09-21 21:00:00,2022,9,21,21,2,0,0,673,1577,3190,1840,1031,262,16
2022-09-21 22:00:00,2022,9,21,22,2,0,0,642,1504,3040,1754,982,155,13
2022-09-21 23:00:00,2022,9,21,23,2,0,0,274,643,1300,750,420,83,4
2022-09-22 00:00:00,2022,9,22,0,3,0,0,81,190,385,222,124,21,0
2022-09-22 05:00:00,2022,9,22,5,3,0,0,38,88,178,103,58,310,1
2022-09-22 06:00:00,2022,9,22,6,3,0,0,175,410,830,479,268,640,1
2022-09-22 07:00:00,2022,9,22,7,3,0,0,211,1318,3749,2307,369,423,0
2022-09-22 08:00:00,2022,9,22,8,3,0,0,418,2611,7426,4570,731,506,1
2022-09-22 09:00:00,2022,9,22,9,3,0,0,383,2393,6806,4188,670,742,3
2022-09-22 10:00:00,2022,9,22,10,3,0,0,537,1260,2547,1470,823,772,9
2022-09-22 11:00:00,2022,9,22,11,3,0,0,388,909,1837,1060,594,874,6
2022-09-22 12:00:00,2022,9,22,12,3,0,0,414,970,1962,1132,634,753,11
2022-09-22 13:00:00,2022,9,22,13,3,0,0,489,1145,2316,1336,748,887,8
2022-09-22 14:00:00,2022,9,22,14,3,0,0,459,1075,2173,1254,702,1086,11
2022-09-22 15:00:00,2022,9,22,15,3,0,0,516,1208,2443,1410,789,1237,18
2022-09-22 16:00:00,2022,9,22,16,3,0,0,590,1382,2794,1612,903,988,16
2022-09-22 17:00:00,2022,9,22,17,3,0,0,485,2382,5913,4223,910,833,12
2022-09-22 18:00:00,2022,9,22,18,3,0,0,699,3434,8523,6088,1311,544,7
2022-09-22 19:00:00,2022,9,22,19,3,0,0,409,2011,4990,3564,768,357,14
2022-09-22 20:00:00,2022,9,22,20,3,0,0,630,1477,2988,1724,965,311,21
2022-09-22 21:00:00,2022,9,22,21,3,0,0,696,1631,3298,1903,1066,245,11
2022-09-22 22:00:00,2022,9,22,22,3,0,0,675,1582,3198,1845,1033,141,8
2022-09-22 23:00:00,2022,9,22,23,3,0,0,322,754,1525,880,493,65,5
2022-09-23 00:00:00,2022,9,23,0,4,0,0,80,189,382,220,123,20,4
2022-09-23 05:00:00,2022,9,23,5,4,0,0,35,82,166,96,54,306,0
2022-09-23 06:00:00,2022,9,23,6,4,0,0,173,406,821,473,265,619,0
2022-09-23 07:00:00,2022,9,23,7,4,0,0,201,1257,3574,2200,352,438,1
2022-09-23 08:00:00,2022,9,23,8,4,0,0,407,2545,7237,4454,713,526,1
2022-09-23 09:00:00,2022,9,23,9,4,0,0,362,2259,6425,3954,633,689,1
2022-09-23 10:00:00,2022,9,23,10,4,0,0,522,1224,2476,1428,800,869,5
2022-09-23 11:00:00,2022,9,23,11,4,0,0,430,1008,2039,1176,659,958,8
2022-09-23 12:00:00,2022,9,23,12,4,0,0,442,1036,2095,1209,677,757,12
2022-09-23 13:00:00,2022,9,23,13,4,0,0,533,1250,2527,1458,817,898,11
2022-09-23 14:00:00,2022,9,23,14,4,0,0,535,1254,2536,1463,819,1135,10
2022-09-23 15:00:00,2022,9,23,15,4,0,0,608,1425,2882,1662,931,1235,16
2022-09-23 16:00:00,2022,9,23,16,4,0,0,746,1748,3534,2039,1142,1021,16
2022-09-23 17:00:00,2022,9,23,17,4,0,0,544,2671,6628,4734,1020,848,34
2022-09-23 18:00:00,2022,9,23,18,4,0,0,786,3858,9575,6839,1473,604,7
2022-09-23 19:00:00,2022,9,23,19,4,0,0,471,2311,5736,4097,882,418,26
2022-09-23 20:00:00,2022,9,23,20,4,0,0,636,1490,3014,1739,974,277,6
2022-09-23 21:00:00,2022,9,23,21,4,0,0,674,1580,3194,1843,1032,259,12
2022-09-23 22:00:00,2022,9,23,22,4,0,0,751,1759,3558,2053,1149,191,4
2022-09-23 23:00:00,2022,9,23,23,4,0,0,455,1065,2154,1243,696,71,3
2022-09-24 00:00:00,2022,9,24,0,5,1,0,253,411,345,185,413,28,4
2022-09-24 05:00:00,2022,9,24,5,5,1,0,87,142,119,64,143,205,0
2022-09-24 06:00:00,2022,9,24,6,5,1,0,186,303,254,136,304,480,0
2022-09-24 07:00:00,2022,9,24,7,5,1,0,95,412,485,277,177,244,0
2022-09-24 08:00:00,2022,9,24,8,5,1,0,246,1067,1257,718,460,282,0
2022-09-24 09:00:00,2022,9,24,9,5,1,0,463,2005,2361,1349,864,407,4
2022-09-24 10:00:00,2022,9,24,10,5,1,0,938,1524,1276,684,1532,501,10
2022-09-24 11:00:00,2022,9,24,11,5,1,0,1008,1638,1372,735,1646,626,4
2022-09-24 12:00:00,2022,9,24,12,5,1,0,1262,2051,1718,920,2062,547,11
2022-09-24 13:00:00,2022,9,24,13,5,1,0,1466,2383,1996,1069,2395,551,16
2022-09-24 14:00:00,2022,9,24,14,5,1,0,1359,2209,1850,991,2220,620,26
2022-09-24 15:00:00,2022,9,24,15,5,1,0,1479,2403,2013,1078,2416,584,19
2022-09-24 16:00:00,2022,9,24,16,5,1,0,1533,2491,2086,1118,2504,503,14
2022-09-24 17:00:00,2022,9,24,17,5,1,0,923,3142,3229,2142,1845,490,26
2022-09-24 18:00:00,2022,9,24,18,5,1,0,694,2363,2430,1611,1388,318,21
2022-09-24 19:00:00,2022,9,24,19,5,1,0,516,1757,1806,1198,1032,287,24
2022-09-24 20:00:00,2022,9,24,20,5,1,0,960,1561,1307,700,1569,230,18
2022-09-24 21:00:00,2022,9,24,21,5,1,0,1062,1725,1445,774,1734,214,16
2022-09-24 22:00:00,2022,9,24,22,5,1,0,1136,1845,1546,828,1855,117,3
2022-09-24 23:00:00,2022,9,24,23,5,1,0,629,1023,857,459,1028,53,9
2022-09-25 00:00:00,2022,9,25,0,6,1,0,0,0,0,0,0,3,0
2022-09-25 05:00:00,2022,9,25,5,6,1,0,74,120,101,54,121,99,1
2022-09-25 06:00:00,2022,9,25,6,6,1,0,118,191,160,86,192,299,0
2022-09-25 07:00:00,2022,9,25,7,6,1,0,56,242,285,163,104,183,0
2022-09-25 08:00:00,2022,9,25,8,6,1,0,111,482,568,324,208,163,1
2022-09-25 09:00:00,2022,9,25,9,6,1,0,183,794,936,535,342,260,2
2022-09-25 10:00:00,2022,9,25,10,6,1,0,396,643,538,288,646,291,4
2022-09-25 11:00:00,2022,9,25,11,6,1,0,543,882,739,396,886,251,7
2022-09-25 12:00:00,2022,9,25,12,6,1,0,695,1129,946,507,1135,306,12
2022-09-25 13:00:00,2022,9,25,13,6,1,0,838,1361,1140,611,1368,349,15
2022-09-25 14:00:00,2022,9,25,14,6,1,0,782,1270,1064,570,1277,389,19
2022-09-25 15:00:00,2022,9,25,15,6,1,0,797,1295,1085,581,1302,261,10
2022-09-25 16:00:00,2022,9,25,16,6,1,0,913,1484,1243,666,1492,322,23
2022-09-25 17:00:00,2022,9,25,17,6,1,0,499,1699,1747,1159,998,248,14
2022-09-25 18:00:00,2022,9,25,18,6,1,0,444,1511,1554,1030,888,207,13
2022-09-25 19:00:00,2022,9,25,19,6,1,0,362,1233,1267,840,724,151,12
2022-09-25 20:00:00,2022,9,25,20,6,1,0,688,1119,937,502,1124,166,10
2022-09-25 21:00:00,2022,9,25,21,6,1,0,693,1126,943,505,1131,132,11
2022-09-25 22:00:00,2022,9,25,22,6,1,0,689,1120,938,503,1126,95,14
2022-09-25 23:00:00,2022,9,25,23,6,1,0,307,498,417,224,501,27,8
2022-09-26 00:00:00,2022,9,26,0,0,0,0,0,0,0,0,0,0,0
2022-09-26 05:00:00,2022,9,26,5,0,0,0,34,79,159,92,51,281,0
2022-09-26 06:00:00,2022,9,26,6,0,0,0,178,417,842,486,272,642,0
2022-09-26 07:00:00,2022,9,26,7,0,0,0,215,1344,3822,2352,376,428,1
2022-09-26 08:00:00,2022,9,26,8,0,0,0,427,2669,7591,4672,747,541,0
2022-09-26 09:00:00,2022,9,26,9,0,0,0,376,2349,6679,4110,658,730,7
2022-09-26 10:00:00,2022,9,26,10,0,0,0,516,1209,2444,1410,790,864,16
2022-09-26 11:00:00,2022,9,26,11,0,0,0,395,925,1871,1079,604,918,9
2022-09-26 12:00:00,2022,9,26,12,0,0,0,412,966,1954,1127,631,819,15
2022-09-26 13:00:00,2022,9,26,13,0,0,0,471,1103,2231,1287,721,920,13
2022-09-26 14:00:00,2022,9,26,14,0,0,0,448,1049,2121,1224,685,1160,9
2022-09-26 15:00:00,2022,9,26,15,0,0,0,492,1152,2330,1344,753,1319,43
2022-09-26 16:00:00,2022,9,26,16,0,0,0,589,1381,2792,1611,902,1060,18
2022-09-26 17:00:00,2022,9,26,17,0,0,0,437,2148,5331,3808,820,891,17
2022-09-26 18:00:00,2022,9,26,18,0,0,0,676,3320,8239,5885,1268,566,16
2022-09-26 19:00:00,2022,9,26,19,0,0,0,409,2010,4989,3564,768,362,15
2022-09-26 20:00:00,2022,9,26,20,0,0,0,611,1432,2895,1670,935,290,13
2022-09-26 21:00:00,2022,9,26,21,0,0,0,620,1453,2939,1696,950,229,19
2022-09-26 22:00:00,2022,9,26,22,0,0,0,521,1221,2468,1424,797,138,4
2022-09-26 23:00:00,2022,9,26,23,0,0,0,223,522,1056,609,341,66,4
2022-09-27 00:00:00,2022,9,27,0,1,0,0,56,132,267,154,86,11,0
2022-09-27 05:00:00,2022,9,27,5,1,0,0,35,81,165,95,53,289,0
2022-09-27 06:00:00,2022,9,27,6,1,0,0,168,394,797,460,257,624,0
2022-09-27 07:00:00,2022,9,27,7,1,0,0,218,1360,3866,2379,381,449,1
2022-09-27 08:00:00,2022,9,27,8,1,0,0,434,2710,7708,4743,759,532,2
2022-09-27 09:00:00,2022,9,27,9,1,0,0,388,2428,6905,4249,680,742,9
2022-09-27 10:00:00,2022,9,27,10,1,0,0,526,1233,2493,1438,805,824,10
2022-09-27 11:00:00,2022,9,27,11,1,0,0,401,939,1899,1096,614,892,14
2022-09-27 12:00:00,2022,9,27,12,1,0,0,399,936,1892,1092,611,834,11
2022-09-27 13:00:00,2022,9,27,13,1,0,0,471,1104,2232,1288,721,913,8
2022-09-27 14:00:00,2022,9,27,14,1,0,0,454,1064,2151,1241,695,1175,9
2022-09-27 15:00:00,2022,9,27,15,1,0,0,499,1170,2366,1365,764,1286,22
2022-09-27 16:00:00,2022,9,27,16,1,0,0,623,1460,2951,1703,954,1024,12
2022-09-27 17:00:00,2022,9,27,17,1,0,0,455,2236,5550,3964,854,823,15
2022-09-27 18:00:00,2022,9,27,18,1,0,0,676,3317,8233,5881,1267,538,20
2022-09-27 19:00:00,2022,9,27,19,1,0,0,437,2144,5321,3801,819,391,14
2022-09-27 20:00:00,2022,9,27,20,1,0,0,625,1464,2961,1708,957,297,4
2022-09-27 21:00:00,2022,9,27,21,1,0,0,649,1521,3076,1775,994,221,12
2022-09-27 22:00:00,2022,9,27,22,1,0,0,572,1340,2710,1563,875,138,6
2022-09-27 23:00:00,2022,9,27,23,1,0,0,274,642,1298,749,419,53,4
2022-09-28 00:00:00,2022,9,28,0,2,0,0,62,145,293,169,95,14,2
2022-09-28 05:00:00,2022,9,28,5,2,0,0,36,84,170,98,55,278,1
2022-09-28 06:00:00,2022,9,28,6,2,0,0,171,400,810,467,262,623,0
2022-09-28 07:00:00,2022,9,28,7,2,0,0,215,1343,3820,2351,376,433,0
2022-09-28 08:00:00,2022,9,28,8,2,0,0,418,2610,7422,4567,731,518,0
2022-09-28 09:00:00,2022,9,28,9,2,0,0,370,2312,6574,4045,647,673,5
2022-09-28 10:00:00,2022,9,28,10,2,0,0,534,1251,2531,1460,818,851,8
2022-09-28 11:00:00,2022,9,28,11,2,0,0,393,920,1861,1074,601,835,5
2022-09-28 12:00:00,2022,9,28,12,2,0,0,378,887,1793,1034,579,802,6
2022-09-28 13:00:00,2022,9,28,13,2,0,0,472,1106,2236,1290,722,847,18
2022-09-28 14:00:00,2022,9,28,14,2,0,0,443,1038,2099,1211,678,1171,11
2022-09-28 15:00:00,2022,9,28,15,2,0,0,468,1096,2217,1279,716,1235,5
2022-09-28 16:00:00,2022,9,28,16,2,0,0,624,1462,2956,1706,955,1026,16
2022-09-28 17:00:00,2022,9,28,17,2,0,0,459,2252,5588,3992,860,858,11
2022-09-28 18:00:00,2022,9,28,18,2,0,0,689,3384,8398,5998,1292,556,11
2022-09-28 19:00:00,2022,9,28,19,2,0,0,397,1951,4841,3458,745,405,23
2022-09-28 20:00:00,2022,9,28,20,2,0,0,588,1379,2788,1609,901,305,11
2022-09-28 21:00:00,2022,9,28,21,2,0,0,690,1618,3272,1887,1057,273,10
2022-09-28 22:00:00,2022,9,28,22,2,0,0,625,1464,2961,1708,957,127,4
2022-09-28 23:00:00,2022,9,28,23,2,0,0,290,680,1376,794,444,61,4
2022-09-29 00:00:00,2022,9,29,0,3,0,0,72,168,339,196,110,13,1
2022-09-29 05:00:00,2022,9,29,5,3,0,0,39,92,187,108,60,290,1
2022-09-29 06:00:00,2022,9,29,6,3,0,0,175,411,832,480,269,646,0
2022-09-29 07:00:00,2022,9,29,7,3,0,0,210,1311,3729,2294,367,432,2
2022-09-29 08:00:00,2022,9,29,8,3,0,0,421,2631,7481,4604,737,516,5
2022-09-29 09:00:00,2022,9,29,9,3,0,0,369,2306,6556,4035,646,672,4
2022-09-29 10:00:00,2022,9,29,10,3,0,0,517,1211,2448,1412,791,777,6
2022-09-29 11:00:00,2022,9,29,11,3,0,0,414,969,1960,1131,633,876,7
2022-09-29 12:00:00,2022,9,29,12,3,0,0,394,922,1865,1076,603,779,7
2022-09-29 13:00:00,2022,9,29,13,3,0,0,485,1136,2298,1326,742,833,13
2022-09-29 14:00:00,2022,9,29,14,3,0,0,453,1061,2146,1238,693,1122,10
2022-09-29 15:00:00,2022,9,29,15,3,0,0,520,1219,2465,1422,796,1296,4
2022-09-29 16:00:00,2022,9,29,16,3,0,0,590,1382,2795,1613,903,976,4
2022-09-29 17:00:00,2022,9,29,17,3,0,0,461,2261,5613,4009,863,866,12
2022-09-29 18:00:00,2022,9,29,18,3,0,0,687,3376,8379,5985,1289,544,5
2022-09-29 19:00:00,2022,9,29,19,3,0,0,406,1996,4953,3538,762,381,6
2022-09-29 20:00:00,2022,9,29,20,3,0,0,616,1443,2918,1683,943,302,12
2022-09-29 21:00:00,2022,9,29,21,3,0,0,673,1578,3191,1841,1031,268,5
2022-09-29 22:00:00,2022,9,29,22,3,0,0,640,1500,3034,1750,980,144,6
2022-09-29 23:00:00,2022,9,29,23,3,0,0,338,791,1600,923,517,51,6
2022-09-30 00:00:00,2022,9,30,0,4,0,0,88,206,417,241,135,14,1
2022-09-30 05:00:00,2022,9,30,5,4,0,0,41,95,192,111,62,278,1
2022-09-30 06:00:00,2022,9,30,6,4,0,0,172,403,814,470,263,645,0
2022-09-30 07:00:00,2022,9,30,7,4,0,0,201,1257,3575,2200,352,434,0
2022-09-30 08:00:00,2022,9,30,8,4,0,0,406,2538,7219,4442,711,547,0
2022-09-30 09:00:00,2022,9,30,9,4,0,0,355,2222,6318,3888,622,660,14
2022-09-30 10:00:00,2022,9,30,10,4,0,0,532,1247,2522,1455,815,838,1
2022-09-30 11:00:00,2022,9,30,11,4,0,0,443,1039,2101,1212,679,825,7
2022-09-30 12:00:00,2022,9,30,12,4,0,0,475,1112,2249,1298,727,746,3
2022-09-30 13:00:00,2022,9,30,13,4,0,0,535,1255,2537,1464,820,892,10
2022-09-30 14:00:00,2022,9,30,14,4,0,0,521,1222,2471,1426,798,1107,15
2022-09-30 15:00:00,2022,9,30,15,4,0,0,608,1424,2879,1661,930,1187,21
2022-09-30 16:00:00,2022,9,30,16,4,0,0,729,1710,3457,1995,1117,985,15
2022-09-30 17:00:00,2022,9,30,17,4,0,0,517,2536,6295,4496,968,871,24
2022-09-30 18:00:00,2022,9,30,18,4,0,0,718,3526,8750,6250,1346,593,23
2022-09-30 19:00:00,2022,9,30,19,4,0,0,455,2236,5550,3964,854,391,26
2022-09-30 20:00:00,2022,9,30,20,4,0,0,620,1453,2938,1695,949,332,18
2022-09-30 21:00:00,2022,9,30,21,4,0,0,616,1443,2918,1683,943,243,25
2022-09-30 22:00:00,2022,9,30,22,4,0,0,713,1672,3381,1950,1092,195,12
2022-09-30 23:00:00,2022,9,30,23,4,0,0,434,1016,2055,1186,664,79,4
2022-10-01 00:00:00,2022,10,1,0,5,1,0,252,409,343,184,411,19,4
2022-10-01 05:00:00,2022,10,1,5,5,1,0,110,178,149,80,179,175,0
2022-10-01 06:00:00,2022,10,1,6,5,1,0,196,319,267,143,321,483,1
2022-10-01 07:00:00,2022,10,1,7,5,1,0,97,421,496,283,181,244,1
2022-10-01 08:00:00,2022,10,1,8,5,1,0,226,980,1155,660,422,295,0
2022-10-01 09:00:00,2022,10,1,9,5,1,0,445,1930,2274,1299,831,383,7
2022-10-01 10:00:00,2022,10,1,10,5,1,0,877,1425,1194,639,1432,518,7
2022-10-01 11:00:00,2022,10,1,11,5,1,0,944,1535,1286,689,1543,609,17
2022-10-01 12:00:00,2022,10,1,12,5,1,0,1196,1943,1628,872,1953,517,9
2022-10-01 13:00:00,2022,10,1,13,5,1,0,1294,2102,1761,943,2113,549,12
2022-10-01 14:00:00,2022,10,1,14,5,1,0,1264,2054,1721,922,2065,538,10
2022-10-01 15:00:00,2022,10,1,15,5,1,0,1321,2146,1797,963,2157,500,11
2022-10-01 16:00:00,2022,10,1,16,5,1,0,1419,2306,1932,1035,2318,551,10
2022-10-01 17:00:00,2022,10,1,17,5,1,0,786,2676,2751,1824,1572,386,16
2022-10-01 18:00:00,2022,10,1,18,5,1,0,657,2237,2299,1525,1314,310,8
2022-10-01 19:00:00,2022,10,1,19,5,1,0,453,1542,1585,1051,906,230,17
2022-10-01 20:00:00,2022,10,1,20,5,1,0,824,1339,1122,601,1346,257,9
2022-10-01 21:00:00,2022,10,1,21,5,1,0,910,1479,1239,664,1487,170,5
2022-10-01 22:00:00,2022,10,1,22,5,1,0,891,1448,1213,650,1455,121,10
2022-10-01 23:00:00,2022,10,1,23,5,1,0,511,831,696,373,835,48,5
2022-10-02 00:00:00,2022,10,2,0,6,1,0,0,0,0,0,0,0,0
2022-10-02 05:00:00,2022,10,2,5,6,1,0,68,110,92,49,110,94,0
2022-10-02 06:00:00,2022,10,2,6,6,1,0,137,222,186,100,224,336,2
2022-10-02 07:00:00,2022,10,2,7,6,1,0,57,245,289,165,106,163,0
2022-10-02 08:00:00,2022,10,2,8,6,1,0,105,453,534,305,195,179,0
2022-10-02 09:00:00,2022,10,2,9,6,1,0,175,760,895,511,327,217,1
2022-10-02 10:00:00,2022,10,2,10,6,1,0,388,631,528,283,634,261,1
2022-10-02 11:00:00,2022,10,2,11,6,1,0,490,796,667,357,800,250,5
2022-10-02 12:00:00,2022,10,2,12,6,1,0,666,1082,906,485,1087,275,3
2022-10-02 13:00:00,2022,10,2,13,6,1,0,762,1238,1037,555,1244,338,16
2022-10-02 14:00:00,2022,10,2,14,6,1,0,732,1189,996,533,1195,317,2
2022-10-02 15:00:00,2022,10,2,15,6,1,0,738,1199,1004,538,1205,272,11
2022-10-02 16:00:00,2022,10,2,16,6,1,0,909,1477,1237,663,1485,289,15
2022-10-02 17:00:00,2022,10,2,17,6,1,0,544,1851,1903,1262,1087,222,12
2022-10-02 18:00:00,2022,10,2,18,6,1,0,477,1622,1668,1106,953,192,18
2022-10-02 19:00:00,2022,10,2,19,6,1,0,357,1216,1250,829,714,148,12
2022-10-02 20:00:00,2022,10,2,20,6,1,0,659,1071,897,481,1077,133,5
2022-10-02 21:00:00,2022,10,2,21,6,1,0,718,1167,977,524,1173,122,9
2022-10-02 22:00:00,2022,10,2,22,6,1,0,692,1124,941,504,1130,60,4
2022-10-02 23:00:00,2022,10,2,23,6,1,0,411,668,560,300,672,36,0
2022-10-03 00:00:00,2022,10,3,0,0,0,1,0,0,0,0,0,0,0
2022-10-03 05:00:00,2022,10,3,5,0,0,1,59,95,98,54,111,83,0
2022-10-03 06:00:00,2022,10,3,6,0,0,1,122,196,204,111,229,325,1
2022-10-03 07:00:00,2022,10,3,7,0,0,1,54,229,334,195,115,167,0
2022-10-03 08:00:00,2022,10,3,8,0,0,1,85,366,534,311,183,146,2
2022-10-03 09:00:00,2022,10,3,9,0,0,1,140,602,878,512,301,168,2
2022-10-03 10:00:00,2022,10,3,10,0,0,1,333,535,555,304,625,216,0
2022-10-03 11:00:00,2022,10,3,11,0,0,1,370,595,617,337,694,301,6
2022-10-03 12:00:00,2022,10,3,12,0,0,1,466,749,776,425,873,291,7
2022-10-03 13:00:00,2022,10,3,13,0,0,1,523,840,871,476,980,275,10
2022-10-03 14:00:00,2022,10,3,14,0,0,1,517,831,862,471,970,333,5
2022-10-03 15:00:00,2022,10,3,15,0,0,1,567,911,945,517,1063,318,9
2022-10-03 16:00:00,2022,10,3,16,0,0,1,636,1022,1060,580,1193,344,22
2022-10-03 17:00:00,2022,10,3,17,0,0,1,335,1128,1436,972,769,273,10
2022-10-03 18:00:00,2022,10,3,18,0,0,1,320,1077,1371,928,734,202,11
2022-10-03 19:00:00,2022,10,3,19,0,0,1,255,860,1094,741,586,155,11
2022-10-03 20:00:00,2022,10,3,20,0,0,1,517,831,862,471,970,145,13
2022-10-03 21:00:00,2022,10,3,21,0,0,1,529,850,882,482,992,127,7
2022-10-03 22:00:00,2022,10,3,22,0,0,1,481,774,802,439,903,75,6
2022-10-03 23:00:00,2022,10,3,23,0,0,1,184,295,306,168,345,20,2
2022-10-04 00:00:00,2022,10,4,0,1,0,0,0,0,0,0,0,0,0
2022-10-04 05:00:00,2022,10,4,5,1,0,0,33,76,155,89,50,273,0
2022-10-04 06:00:00,2022,10,4,6,1,0,0,173,405,819,472,264,633,0
2022-10-04 07:00:00,2022,10,4,7,1,0,0,216,1348,3834,2359,377,416,2
2022-10-04 08:00:00,2022,10,4,8,1,0,0,404,2523,7175,4415,706,518,0
2022-10-04 09:00:00,2022,10,4,9,1,0,0,409,2556,7268,4473,716,686,5
2022-10-04 10:00:00,2022,10,4,10,1,0,0,558,1308,2645,1526,854,826,5
2022-10-04 11:00:00,2022,10,4,11,1,0,0,396,928,1877,1083,606,881,14
2022-10-04 12:00:00,2022,10,4,12,1,0,0,407,955,1931,1114,624,812,11
2022-10-04 13:00:00,2022,10,4,13,1,0,0,454,1064,2152,1241,695,862,13
2022-10-04 14:00:00,2022,10,4,14,1,0,0,447,1049,2121,1224,685,1107,18
2022-10-04 15:00:00,2022,10,4,15,1,0,0,507,1188,2403,1386,776,1364,18
2022-10-04 16:00:00,2022,10,4,16,1,0,0,576,1351,2732,1576,882,1023,29
2022-10-04 17:00:00,2022,10,4,17,1,0,0,440,2160,5361,3829,825,847,14
2022-10-04 18:00:00,2022,10,4,18,1,0,0,693,3404,8448,6034,1300,518,30
2022-10-04 19:00:00,2022,10,4,19,1,0,0,421,2067,5130,3664,789,394,14
2022-10-04 20:00:00,2022,10,4,20,1,0,0,642,1504,3042,1755,983,261,15
2022-10-04 21:00:00,2022,10,4,21,1,0,0,642,1506,3045,1757,984,209,14
2022-10-04 22:00:00,2022,10,4,22,1,0,0,539,1262,2552,1472,825,153,10
2022-10-04 23:00:00,2022,10,4,23,1,0,0,223,524,1059,611,342,60,4
2022-10-05 00:00:00,2022,10,5,0,2,0,0,58,136,274,158,89,12,2
2022-10-05 05:00:00,2022,10,5,5,2,0,0,34,80,161,93,52,304,0
2022-10-05 06:00:00,2022,10,5,6,2,0,0,183,430,870,502,281,636,0
2022-10-05 07:00:00,2022,10,5,7,2,0,0,218,1360,3867,2380,381,430,3
2022-10-05 08:00:00,2022,10,5,8,2,0,0,437,2730,7765,4778,765,552,0
2022-10-05 09:00:00,2022,10,5,9,2,0,0,383,2395,6810,4191,671,752,11
2022-10-05 10:00:00,2022,10,5,10,2,0,0,529,1240,2507,1446,810,817,0
2022-10-05 11:00:00,2022,10,5,11,2,0,0,407,953,1927,1112,623,915,7
2022-10-05 12:00:00,2022,10,5,12,2,0,0,409,958,1936,1117,626,792,8
2022-10-05 13:00:00,2022,10,5,13,2,0,0,491,1151,2328,1343,752,889,20
2022-10-05 14:00:00,2022,10,5,14,2,0,0,453,1061,2146,1238,693,1136,17
2022-10-05 15:00:00,2022,10,5,15,2,0,0,521,1221,2469,1424,798,1241,13
2022-10-05 16:00:00,2022,10,5,16,2,0,0,608,1426,2883,1663,931,1003,21
2022-10-05 17:00:00,2022,10,5,17,2,0,0,451,2217,5502,3930,846,820,19
2022-10-05 18:00:00,2022,10,5,18,2,0,0,701,3443,8544,6103,1314,569,12
2022-10-05 19:00:00,2022,10,5,19,2,0,0,424,2080,5163,3688,794,379,12
2022-10-05 20:00:00,2022,10,5,20,2,0,0,622,1458,2949,1701,953,291,2
2022-10-05 21:00:00,2022,10,5,21,2,0,0,676,1585,3206,1850,1036,245,3
2022-10-05 22:00:00,2022,10,5,22,2,0,0,619,1452,2936,1694,949,147,13
2022-10-05 23:00:00,2022,10,5,23,2,0,0,285,668,1350,779,436,53,3
2022-10-06 00:00:00,2022,10,6,0,3,0,0,75,176,355,205,115,11,0
2022-10-06 05:00:00,2022,10,6,5,3,0,0,37,86,175,101,56,291,0
2022-10-06 06:00:00,2022,10,6,6,3,0,0,174,408,825,476,266,613,0
2022-10-06 07:00:00,2022,10,6,7,3,0,0,215,1344,3822,2352,376,428,0
2022-10-06 08:00:00,2022,10,6,8,3,0,0,429,2682,7628,4694,751,543,2
2022-10-06 09:00:00,2022,10,6,9,3,0,0,375,2342,6661,4099,656,719,6
2022-10-06 10:00:00,2022,10,6,10,3,0,0,546,1280,2588,1493,836,878,9
2022-10-06 11:00:00,2022,10,6,11,3,0,0,419,982,1985,1145,641,889,12
2022-10-06 12:00:00,2022,10,6,12,3,0,0,419,983,1987,1147,642,801,14
2022-10-06 13:00:00,2022,10,6,13,3,0,0,499,1170,2367,1366,765,961,14
2022-10-06 14:00:00,2022,10,6,14,3,0,0,479,1123,2271,1310,734,1180,17
2022-10-06 15:00:00,2022,10,6,15,3,0,0,543,1273,2575,1486,832,1204,8
2022-10-06 16:00:00,2022,10,6,16,3,0,0,633,1484,3001,1732,970,1074,18
2022-10-06 17:00:00,2022,10,6,17,3,0,0,477,2342,5812,4151,894,907,5
2022-10-06 18:00:00,2022,10,6,18,3,0,0,712,3498,8682,6202,1336,585,8
2022-10-06 19:00:00,2022,10,6,19,3,0,0,415,2038,5058,3613,778,337,17
2022-10-06 20:00:00,2022,10,6,20,3,0,0,636,1490,3012,1738,973,290,8
2022-10-06 21:00:00,2022,10,6,21,3,0,0,698,1636,3309,1909,1069,246,2
2022-10-06 22:00:00,2022,10,6,22,3,0,0,633,1484,3001,1731,970,173,4
2022-10-06 23:00:00,2022,10,6,23,3,0,0,311,729,1474,850,476,64,4
2022-10-07 00:00:00,2022,10,7,0,4,0,0,83,196,396,228,128,17,1
2022-10-07 05:00:00,2022,10,7,5,4,0,0,36,85,172,99,56,302,0
2022-10-07 06:00:00,2022,10,7,6,4,0,0,172,404,816,471,264,638,0
2022-10-07 07:00:00,2022,10,7,7,4,0,0,202,1266,3599,2215,354,438,1
2022-10-07 08:00:00,2022,10,7,8,4,0,0,416,2597,7385,4545,727,552,4
2022-10-07 09:00:00,2022,10,7,9,4,0,0,358,2237,6361,3914,626,668,5
2022-10-07 10:00:00,2022,10,7,10,4,0,0,542,1270,2569,1482,830,770,11
2022-10-07 11:00:00,2022,10,7,11,4,0,0,455,1065,2155,1243,696,856,1
2022-10-07 12:00:00,2022,10,7,12,4,0,0,495,1159,2344,1352,757,765,22
